campaign_id,source_file,source_sha256,source_ordinal,line_number,schema,experiment,load,pair,variant,order,cache,operations,dataset_size,work_units,records_examined,result_items,duration_us,index_rebuild_records,result_cache_hits,workload_fingerprint,result_fingerprint,status
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,70,2,file_query_path_index,8,1,path_walk,AB,warm-paths,8,8,64,64,8,33879,0,0,0bf2a0324d2f3ac4,582cbfaa81a6fb5b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,71,2,file_query_path_index,8,1,index,AB,ready-index,8,8,8,8,8,692,0,0,0bf2a0324d2f3ac4,582cbfaa81a6fb5b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,72,2,file_query_path_index,8,2,index,BA,ready-index,8,8,8,8,8,736,0,0,3b3c565404db9734,5a02318ac3eabc58,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,73,2,file_query_path_index,8,2,path_walk,BA,warm-paths,8,8,64,64,8,12688,0,0,3b3c565404db9734,5a02318ac3eabc58,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,74,2,file_query_path_index,8,3,path_walk,AB,warm-paths,8,8,64,64,8,17670,0,0,3807c8d0e6e2bae4,136bf58fce361769,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,75,2,file_query_path_index,8,3,index,AB,ready-index,8,8,8,8,8,715,0,0,3807c8d0e6e2bae4,136bf58fce361769,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,76,2,file_query_path_index,8,4,index,BA,ready-index,8,8,8,8,8,745,0,0,cb1e0caa0773cd0b,87c006ea192df4ae,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,77,2,file_query_path_index,8,4,path_walk,BA,warm-paths,8,8,64,64,8,15795,0,0,cb1e0caa0773cd0b,87c006ea192df4ae,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,78,2,file_query_path_index,8,5,path_walk,AB,warm-paths,8,8,64,64,8,12983,0,0,fe7b79b084122a2a,4d85643275504a7f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,79,2,file_query_path_index,8,5,index,AB,ready-index,8,8,8,8,8,1145,0,0,fe7b79b084122a2a,4d85643275504a7f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,80,2,file_query_path_index,8,6,index,BA,ready-index,8,8,8,8,8,2352,0,0,4953fd0703349bfa,3a552953aa5c413c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,81,2,file_query_path_index,8,6,path_walk,BA,warm-paths,8,8,64,64,8,12140,0,0,4953fd0703349bfa,3a552953aa5c413c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,82,2,file_query_path_index,8,7,path_walk,AB,warm-paths,8,8,64,64,8,10810,0,0,a07f8a7a1614a76b,af72f63ee3a549cd,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,83,2,file_query_path_index,8,7,index,AB,ready-index,8,8,8,8,8,672,0,0,a07f8a7a1614a76b,af72f63ee3a549cd,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,84,2,file_query_path_index,8,8,index,BA,ready-index,8,8,8,8,8,725,0,0,3418f5a3c8cd3349,d6ed5e668ffe68a2,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,85,2,file_query_path_index,8,8,path_walk,BA,warm-paths,8,8,64,64,8,11627,0,0,3418f5a3c8cd3349,d6ed5e668ffe68a2,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,86,2,file_query_path_index,8,9,path_walk,AB,warm-paths,8,8,64,64,8,11204,0,0,0dafb8a5d7c2de2c,518c7f12dcb0a793,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,87,2,file_query_path_index,8,9,index,AB,ready-index,8,8,8,8,8,1294,0,0,0dafb8a5d7c2de2c,518c7f12dcb0a793,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,88,2,file_query_path_index,8,10,index,BA,ready-index,8,8,8,8,8,691,0,0,65b25404e77d193c,67932adfc6be4f90,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,89,2,file_query_path_index,8,10,path_walk,BA,warm-paths,8,8,64,64,8,11446,0,0,65b25404e77d193c,67932adfc6be4f90,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,90,2,file_query_path_index,8,11,path_walk,AB,warm-paths,8,8,64,64,8,11385,0,0,e420de689904510c,f5c3601cfb3209a1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,91,2,file_query_path_index,8,11,index,AB,ready-index,8,8,8,8,8,857,0,0,e420de689904510c,f5c3601cfb3209a1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,92,2,file_query_path_index,8,12,index,BA,ready-index,8,8,8,8,8,1230,0,0,ad1d4a6173787f23,06702846c96966e6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,93,2,file_query_path_index,8,12,path_walk,BA,warm-paths,8,8,64,64,8,11438,0,0,ad1d4a6173787f23,06702846c96966e6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,94,2,file_query_path_index,8,13,path_walk,AB,warm-paths,8,8,64,64,8,11140,0,0,ca01bd8fa6cb9d92,094f624d55896077,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,95,2,file_query_path_index,8,13,index,AB,ready-index,8,8,8,8,8,895,0,0,ca01bd8fa6cb9d92,094f624d55896077,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,96,2,file_query_path_index,8,14,index,BA,ready-index,8,8,8,8,8,852,0,0,71ce7f080ad82332,e6e21b58a9ace6b4,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,97,2,file_query_path_index,8,14,path_walk,BA,warm-paths,8,8,64,64,8,11572,0,0,71ce7f080ad82332,e6e21b58a9ace6b4,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,98,2,file_query_path_index,8,15,path_walk,AB,warm-paths,8,8,64,64,8,11536,0,0,d51d053ca2329533,e776d1a3d58c2285,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,99,2,file_query_path_index,8,15,index,AB,ready-index,8,8,8,8,8,991,0,0,d51d053ca2329533,e776d1a3d58c2285,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,101,2,file_query_path_index,24,1,path_walk,AB,warm-paths,6,24,144,144,6,24554,0,0,360035e8bbc3df37,00247dc2a273f220,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,102,2,file_query_path_index,24,1,index,AB,ready-index,6,24,11,11,6,906,0,0,360035e8bbc3df37,00247dc2a273f220,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,103,2,file_query_path_index,24,2,index,BA,ready-index,6,24,11,11,6,585,0,0,c7518467038e9ae3,02ef379c0580efcc,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,104,2,file_query_path_index,24,2,path_walk,BA,warm-paths,6,24,144,144,6,25304,0,0,c7518467038e9ae3,02ef379c0580efcc,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,105,2,file_query_path_index,24,3,path_walk,AB,warm-paths,6,24,144,144,6,24409,0,0,6d5ad123aa472c8d,a66d1c113a016cf1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,106,2,file_query_path_index,24,3,index,AB,ready-index,6,24,12,12,6,1011,0,0,6d5ad123aa472c8d,a66d1c113a016cf1,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,107,2,file_query_path_index,24,4,index,BA,ready-index,6,24,13,13,6,616,0,0,e13b36e48a0e78da,fe8d97c788d2b01e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,108,2,file_query_path_index,24,4,path_walk,BA,warm-paths,6,24,144,144,6,26860,0,0,e13b36e48a0e78da,fe8d97c788d2b01e,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,109,2,file_query_path_index,24,5,path_walk,AB,warm-paths,6,24,144,144,6,27686,0,0,de9ce9b892c5533c,c4fbef5c6164805d,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,110,2,file_query_path_index,24,5,index,AB,ready-index,6,24,11,11,6,536,0,0,de9ce9b892c5533c,c4fbef5c6164805d,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,111,2,file_query_path_index,24,6,index,BA,ready-index,6,24,13,13,6,517,0,0,d4372b9d60186f55,3520dc9226b4f76a,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,112,2,file_query_path_index,24,6,path_walk,BA,warm-paths,6,24,144,144,6,26267,0,0,d4372b9d60186f55,3520dc9226b4f76a,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,113,2,file_query_path_index,24,7,path_walk,AB,warm-paths,6,24,144,144,6,27139,0,0,86ba0033bfc916f1,da000c306f47cdda,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,114,2,file_query_path_index,24,7,index,AB,ready-index,6,24,11,11,6,1002,0,0,86ba0033bfc916f1,da000c306f47cdda,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,115,2,file_query_path_index,24,8,index,BA,ready-index,6,24,11,11,6,503,0,0,c8d2cd47aa0888f2,1fe22653e59b5763,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,116,2,file_query_path_index,24,8,path_walk,BA,warm-paths,6,24,144,144,6,23825,0,0,c8d2cd47aa0888f2,1fe22653e59b5763,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,117,2,file_query_path_index,24,9,path_walk,AB,warm-paths,6,24,144,144,6,24724,0,0,961243df24c76b64,53772c9996a44d79,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,118,2,file_query_path_index,24,9,index,AB,ready-index,6,24,11,11,6,576,0,0,961243df24c76b64,53772c9996a44d79,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,119,2,file_query_path_index,24,10,index,BA,ready-index,6,24,10,10,6,526,0,0,a5dec5adaf343f1f,f735bbcc8ec1c69b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,120,2,file_query_path_index,24,10,path_walk,BA,warm-paths,6,24,144,144,6,25273,0,0,a5dec5adaf343f1f,f735bbcc8ec1c69b,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,121,2,file_query_path_index,24,11,path_walk,AB,warm-paths,6,24,144,144,6,24275,0,0,8ff629ff2e65eb52,b292e1b7669637b2,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,122,2,file_query_path_index,24,11,index,AB,ready-index,6,24,11,11,6,1594,0,0,8ff629ff2e65eb52,b292e1b7669637b2,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,123,2,file_query_path_index,24,12,index,BA,ready-index,6,24,9,9,6,515,0,0,4fa4f288cf640f0e,840a04c5387eb77c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,124,2,file_query_path_index,24,12,path_walk,BA,warm-paths,6,24,144,144,6,24143,0,0,4fa4f288cf640f0e,840a04c5387eb77c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,125,2,file_query_path_index,24,13,path_walk,AB,warm-paths,6,24,144,144,6,24507,0,0,4b208cc85736e88f,e2c75017e1386439,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,126,2,file_query_path_index,24,13,index,AB,ready-index,6,24,11,11,6,584,0,0,4b208cc85736e88f,e2c75017e1386439,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,127,2,file_query_path_index,24,14,index,BA,ready-index,6,24,10,10,6,558,0,0,d3ea82340c92179e,7a3720c765831fd3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,128,2,file_query_path_index,24,14,path_walk,BA,warm-paths,6,24,144,144,6,24757,0,0,d3ea82340c92179e,7a3720c765831fd3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,129,2,file_query_path_index,24,15,path_walk,AB,warm-paths,6,24,144,144,6,31153,0,0,0ea93efa64baf175,60eff8592ed0e15c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,130,2,file_query_path_index,24,15,index,AB,ready-index,6,24,10,10,6,780,0,0,0ea93efa64baf175,60eff8592ed0e15c,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,132,2,file_query_table_ablation,24,1,scan,AB,forced-scan,1,24,24,24,1,167,0,0,c2e5542cb4b11539,983498d437d838d3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,133,2,file_query_table_ablation,24,1,index,AB,ready-index,1,24,2,2,1,95,0,0,c2e5542cb4b11539,983498d437d838d3,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,134,2,file_query_table_ablation,24,2,index,BA,ready-index,1,24,1,1,1,159,0,0,3d27992b127c618d,47623c3f21a36760,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,135,2,file_query_table_ablation,24,2,scan,BA,forced-scan,1,24,24,24,1,129,0,0,3d27992b127c618d,47623c3f21a36760,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,136,2,file_query_table_ablation,24,3,scan,AB,forced-scan,1,24,24,24,1,161,0,0,c545996a7bdc65f0,1cdfb61606bc7e68,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,137,2,file_query_table_ablation,24,3,index,AB,ready-index,1,24,1,1,1,88,0,0,c545996a7bdc65f0,1cdfb61606bc7e68,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,138,2,file_query_table_ablation,24,4,index,BA,ready-index,1,24,3,3,1,137,0,0,e3f5f2550b6c1cc0,69407e980b695699,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,139,2,file_query_table_ablation,24,4,scan,BA,forced-scan,1,24,24,24,1,131,0,0,e3f5f2550b6c1cc0,69407e980b695699,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,140,2,file_query_table_ablation,24,5,scan,AB,forced-scan,1,24,24,24,1,354,0,0,3e77a27f995095b7,022c4823320f00d7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,141,2,file_query_table_ablation,24,5,index,AB,ready-index,1,24,1,1,1,105,0,0,3e77a27f995095b7,022c4823320f00d7,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,142,2,file_query_table_ablation,24,6,index,BA,ready-index,1,24,3,3,1,131,0,0,e3ed538df43f41a3,0044c0229d658095,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,143,2,file_query_table_ablation,24,6,scan,BA,forced-scan,1,24,24,24,1,128,0,0,e3ed538df43f41a3,0044c0229d658095,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,144,2,file_query_table_ablation,24,7,scan,AB,forced-scan,1,24,24,24,1,172,0,0,e51085def2b05477,a6780ca198921592,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,145,2,file_query_table_ablation,24,7,index,AB,ready-index,1,24,2,2,1,102,0,0,e51085def2b05477,a6780ca198921592,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,146,2,file_query_table_ablation,24,8,index,BA,ready-index,1,24,2,2,1,110,0,0,7495224efa7125df,1694c42635e29e56,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,147,2,file_query_table_ablation,24,8,scan,BA,forced-scan,1,24,24,24,1,128,0,0,7495224efa7125df,1694c42635e29e56,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,148,2,file_query_table_ablation,24,9,scan,AB,forced-scan,1,24,24,24,1,176,0,0,133d06a8aa8c5626,192b7b7b3a67dec6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,149,2,file_query_table_ablation,24,9,index,AB,ready-index,1,24,2,2,1,95,0,0,133d06a8aa8c5626,192b7b7b3a67dec6,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,150,2,file_query_table_ablation,24,10,index,BA,ready-index,1,24,1,1,1,587,0,0,cf60579f81399ba5,ade863d998d24759,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,151,2,file_query_table_ablation,24,10,scan,BA,forced-scan,1,24,24,24,1,143,0,0,cf60579f81399ba5,ade863d998d24759,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,152,2,file_query_table_ablation,24,11,scan,AB,forced-scan,1,24,24,24,1,186,0,0,5cbc13d797011764,1b7c843b66ac51d5,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,153,2,file_query_table_ablation,24,11,index,AB,ready-index,1,24,3,3,1,97,0,0,5cbc13d797011764,1b7c843b66ac51d5,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,154,2,file_query_table_ablation,24,12,index,BA,ready-index,1,24,1,1,1,142,0,0,faf7855dbedfdeb6,b0060f77315ecfda,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,155,2,file_query_table_ablation,24,12,scan,BA,forced-scan,1,24,24,24,1,131,0,0,faf7855dbedfdeb6,b0060f77315ecfda,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,156,2,file_query_table_ablation,24,13,scan,AB,forced-scan,1,24,24,24,1,233,0,0,15747fdf90e3766b,69d95f3e3737da6a,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,157,2,file_query_table_ablation,24,13,index,AB,ready-index,1,24,2,2,1,139,0,0,15747fdf90e3766b,69d95f3e3737da6a,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,158,2,file_query_table_ablation,24,14,index,BA,ready-index,1,24,2,2,1,139,0,0,bb48bf9709c264f7,d7fdb6e10034cf3f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,159,2,file_query_table_ablation,24,14,scan,BA,forced-scan,1,24,24,24,1,129,0,0,bb48bf9709c264f7,d7fdb6e10034cf3f,measured
agentos-advanced-figures-20260811,raw/serial/agenteval-hit-01-boot-01.txt,96e39a8a251ef906779a7453aed54b40215ea7bf0c7fac6b8e677cae0ccfb572,7,160,2,file_query_table_ablation,24,15,scan,AB,forced-scan,1,24,24,24,1,187,0,0,e7e64866929a8242,6111c8a168783309,measured
