campaign_id,source_file,source_sha256,source_ordinal,sample_id,order,path,metric,metric_origin,counter_scope,counter_window,counter_representation,counter_owner,raw_value,workload_syscalls,denominator_metric,denominator_scope,denominator_window,denominator_owner,normalization_cross_scope,normalization_cross_window,raw_counter_evidence,records_examined,per_workload_syscall,per_1000_workload_syscalls,per_record_examined
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,traversal,overwrite_prereads_skipped,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,97,298,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,97,0.325503356,325.503355705,1.0
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,bytes_read,lane_metric,workflow_lane,core,lane_reported_total,workflow_actor,0,10,observer_workload_syscalls,observer_process,core,workflow_actor,0,0,raw/contest/sample-03-qemu.serial.txt,2,0.0,0.0,0.0
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,directory_block_probes,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,3266,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,326.6,326600.0,1633.0
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,directory_entries_examined,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,196802,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,19680.2,19680200.0,98401.0
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,physical_reads,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,58,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,5.8,5800.0,29.0
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,physical_writes,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,227,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,22.7,22700.0,113.5
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,durable_flushes,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,48,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,4.8,4800.0,24.0
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,virtio_notifications,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,165,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,16.5,16500.0,82.5
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,virtio_submitted_requests,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,333,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,33.3,33300.0,166.5
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,virtio_batched_read_requests,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,0,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,0.0,0.0,0.0
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,3,traversal_then_indexed,indexed,overwrite_prereads_skipped,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,82,10,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-03-qemu.serial.txt,2,8.2,8200.0,41.0
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,4,indexed_then_traversal,traversal,bytes_read,lane_metric,workflow_lane,core,lane_reported_total,workflow_actor,7811,298,observer_workload_syscalls,observer_process,core,workflow_actor,0,0,raw/contest/sample-04-qemu.serial.txt,97,26.211409396,26211.409395973,80.525773196
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,4,indexed_then_traversal,traversal,directory_block_probes,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,3266,298,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-04-qemu.serial.txt,97,10.959731544,10959.731543624,33.670103093
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,4,indexed_then_traversal,traversal,directory_entries_examined,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,196802,298,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-04-qemu.serial.txt,97,660.409395973,660409.395973154,2028.886597938
agentos-advanced-figures-20260811,raw/contest/measurements.csv,4a51307899074b0f52fba6d3088eab29209d5054b988c6faecb678bdba6d1665,15,4,indexed_then_traversal,traversal,physical_reads,mechanism_end_to_end,global_kernel,end_to_end,delta,shared_kernel_not_process_attributed,138,298,observer_workload_syscalls,observer_process,core,workflow_actor,1,1,raw/contest/sample-04-qemu.serial.txt,97,0.463087248,463.087248322,1.422680412
